id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
889,1954-12-19,313634.52,4,4,2109,7649,1,1,2,5,13,3261,928,1951,1995,98008,47.62265339431002,-121.89194207479794
890,2015-06-27,316587.29,3,4,4331,6791,1,0,2,4,11,2974,690,1978,0,98002,47.71730602945014,-121.76698310873653
891,2023-02-15,554434.93,4,6,977,5180,2,1,0,4,9,1336,1454,2020,0,98010,47.61715577602558,-122.52189611797493
892,1960-11-21,372301.07,1,5,3403,9070,3,1,0,1,10,2231,1148,1933,0,98006,47.519065057693275,-121.64737074657744
893,2010-06-07,344971.13,5,5,4874,3683,3,0,2,4,3,2134,391,1986,0,98001,47.48882401236588,-121.85264480095442
894,1962-09-17,417783.16,6,4,2775,5358,3,0,0,3,11,1702,142,1929,1941,98007,47.59893920458092,-121.93180915821878
895,1952-05-04,561121.97,7,1,3822,7429,1,0,0,3,6,3612,1876,1921,0,98009,47.72086594131067,-121.61729891449875
896,2021-04-06,438764.29,2,3,2711,4712,1,1,2,5,7,3384,1700,1999,0,98002,47.06888496098795,-121.76102497914334
897,2008-06-01,508215.81,2,2,1806,3255,1,1,3,2,13,3301,89,2008,2014,98006,47.69820992900195,-122.10773127273073
898,2020-12-04,606657.24,8,4,4235,8987,3,1,0,3,3,643,550,1991,0,98010,47.36781285746543,-122.25327156614154
899,2020-05-18,410180.04,7,5,3333,3273,1,0,3,2,1,1724,1799,1960,2010,98001,47.52992034625551,-122.1817566807463
900,2024-09-09,492955.48,3,4,4468,2726,1,1,0,4,10,517,146,2023,2023,98007,47.46768644995405,-122.32169685125146
901,1985-07-21,539267.78,5,6,1939,7678,1,1,3,1,2,2032,664,1916,2016,98008,47.31716517449028,-122.08955569061128
902,1934-12-19,654240.85,8,1,1239,5567,2,0,0,5,10,2687,338,1934,0,98001,47.49787754281231,-122.3623696571058
903,2023-10-11,595832.28,7,1,2041,5118,2,0,1,3,13,2223,1996,1947,0,98006,47.0173430593566,-122.50030651653447
904,1979-06-21,455035.52,8,6,4668,7934,3,1,1,2,4,4178,1278,1955,0,98001,47.46022766256575,-121.74913101626086
905,1975-11-06,494864.89,8,3,3593,5968,1,1,4,1,10,1377,1978,1973,1978,98004,47.64247326966686,-122.24838340946934
906,2007-11-29,494982.17,3,6,3916,5580,3,1,1,5,1,942,309,1942,0,98006,47.18320923571392,-122.44712126749715
907,2006-10-18,425674.14,5,5,1725,6574,2,0,3,2,1,4362,208,1931,1988,98009,47.723032705984686,-122.47673063787461
908,1994-09-12,620258.15,8,5,4544,2776,3,0,4,2,13,1315,1361,1967,0,98003,47.238768586335574,-122.41841948532296
909,1964-02-08,525258.8,7,5,3516,6294,3,0,1,2,10,3933,651,1923,0,98005,47.29252094712739,-122.05021646121251
910,2022-04-26,562648.23,3,6,1143,3457,3,1,3,1,3,4143,1468,2022,2024,98004,47.254979728882084,-122.59160084913118
911,2012-12-07,613836.02,4,5,3416,9231,2,0,2,1,1,3325,1363,1996,0,98009,47.269205984086376,-121.79017752907438
912,1997-06-21,366504.8,8,5,1663,9048,2,1,3,3,4,3146,230,1944,0,98008,47.265157422049775,-122.10235723596294
913,1977-06-25,586779.34,2,1,2151,1160,3,0,4,3,3,2599,1715,1970,0,98001,47.34264423918674,-122.52515650400463
914,2006-02-27,688297.94,1,4,3575,7456,1,1,4,3,12,2440,1604,2003,0,98004,47.349912608666074,-122.10287793912889
915,2019-08-07,477083.43,3,5,1287,1391,1,1,1,4,4,2511,982,1965,0,98001,47.62166967666755,-121.83732236548948
916,1967-01-06,463824.87,7,6,2331,7209,3,1,1,4,1,1986,162,1949,0,98004,47.72812909693469,-122.34330225388427
917,1972-11-24,631643.01,7,5,4747,4553,2,0,2,3,5,1053,1408,1940,0,98008,47.129619820270136,-121.65518380502823
918,2024-01-18,570827.37,8,6,4894,1374,1,1,4,4,7,4131,1499,2024,0,98004,47.34480147758307,-121.87215259307494
919,2015-06-29,460208.35,4,6,4403,6734,3,1,0,3,13,4031,1287,1981,0,98010,47.067070224127136,-122.22317415077272
920,1936-01-08,466708.59,7,4,4050,5756,1,0,3,3,1,2673,1492,1901,0,98010,47.56029295220719,-121.70874352856605
921,1978-04-16,589464.97,2,2,3643,1132,3,0,3,5,4,4088,939,1939,1985,98010,47.29773214536709,-121.86361945271885
922,2024-02-06,457269.69,4,1,3434,9509,3,0,2,1,2,3840,1613,2013,2019,98005,47.09221650250217,-122.14239532562868
923,2018-12-26,486354.42,7,1,2764,4967,2,0,3,1,11,3209,1376,2008,0,98008,47.46678307395469,-121.70175382860437
924,2008-12-17,631162.59,5,6,1397,7696,2,1,4,1,5,1851,1125,1960,1978,98003,47.28053446929724,-122.0529603185402
925,2001-01-17,550045.81,5,2,2020,2051,1,1,2,3,10,2383,994,1985,0,98008,47.44123476129135,-122.20816868862467
926,2007-10-15,692183.63,5,4,2013,7092,1,1,3,3,12,1417,172,1918,0,98006,47.20121756913609,-121.62521573518339
927,1976-01-19,468827.26,1,1,2970,7244,1,0,4,4,3,4254,1585,1947,1960,98009,47.09806374218662,-122.12485844187606
928,2017-07-31,739776.18,3,4,1888,3767,1,0,3,4,8,3621,1221,1970,0,98005,47.59685249406071,-121.6099631133412
929,1999-07-28,478453.1,2,6,1968,6506,2,1,0,1,12,2207,949,1914,0,98010,47.738845552371146,-122.2400621707845
930,2012-09-30,511756.79,7,6,3976,5264,1,1,4,1,12,2293,1864,2004,0,98004,47.71063949237722,-122.07237049678963
931,2016-11-19,408143.94,5,5,2095,2270,1,1,3,4,2,2535,1239,1927,0,98003,47.61956987240113,-122.52530806195216
932,1999-07-28,512037.53,5,5,3839,6468,1,1,4,2,10,1261,1230,1979,0,98003,47.60729906805883,-121.90505453961231
933,1992-03-23,456342.23,5,3,1120,1720,3,1,1,2,10,4183,1270,1943,0,98010,47.650705124394065,-122.39521228861396
934,1999-02-26,475201.85,8,4,820,4119,3,1,4,1,10,1013,767,1933,1962,98003,47.49434598261341,-122.19516670618852
935,2006-03-17,420174.49,6,5,2998,8250,2,0,1,4,8,1066,635,1976,2007,98005,47.401621288419996,-122.05851598040296
936,1966-07-18,589977.69,4,1,4166,2900,1,0,0,1,10,4010,1238,1909,1989,98008,47.36260047725106,-121.85773585775003
937,1989-04-01,385918.93,6,5,1300,6067,3,1,0,1,11,1014,1570,1987,2021,98010,47.46433747124276,-121.6406572884322
938,1994-06-02,472960.58,2,3,2586,9686,1,1,2,5,3,4136,681,1989,0,98004,47.01864014396719,-122.51940034110066
939,2016-10-18,487856.84,5,2,1051,2478,1,0,3,2,9,516,1364,1908,1968,98008,47.26330618461896,-121.84348827926692
940,2002-10-17,444351.95,8,5,1227,8110,2,1,0,1,5,4262,1079,1917,1969,98007,47.4192922931557,-122.52898303768913
941,2011-10-05,409778.02,8,4,4139,1768,3,0,2,4,5,2557,908,1951,0,98007,47.37769050504265,-121.83486428230698
942,1943-11-28,622103.48,2,4,1352,3781,3,1,2,3,13,3696,0,1921,2024,98006,47.70046229610595,-121.90669364439968
943,2022-07-21,413834.2,8,4,2585,8713,2,1,0,1,9,711,699,2013,0,98005,47.564699809693806,-121.97113951273475
944,2019-12-28,565362.27,5,4,2890,4751,3,1,4,4,11,3839,93,1990,2001,98003,47.539583761952144,-121.6100053338366
945,1988-01-05,565206.24,7,5,3686,5988,1,1,1,2,6,3209,170,1912,1918,98004,47.48442608322237,-121.65017811765203
946,2024-12-29,548522.27,4,1,3045,7703,3,0,2,1,5,2483,1475,1970,2015,98008,47.52836153623637,-121.79496637009966
947,2018-11-12,524433.21,6,6,846,4723,3,1,4,5,9,2231,1390,1961,0,98004,47.51058475346919,-121.60456981572302
948,1927-10-27,523986.47,6,1,3817,4999,3,0,4,4,2,4498,170,1900,1959,98005,47.25315299018507,-122.21163790781479
949,2000-08-07,473945.07,1,2,1895,7798,2,1,2,1,9,1835,1131,1922,2003,98003,47.71576584714471,-121.85436317129125
950,2017-02-05,466264.03,4,6,3639,7153,1,1,2,5,13,4385,929,1955,0,98004,47.42153223814702,-121.80556438781511
951,2024-04-10,527147.89,5,1,4963,4037,2,0,4,4,12,1454,1430,2022,0,98001,47.57070171502069,-122.34034437286955
952,1989-07-30,401459.84,7,2,1094,1861,3,1,1,3,2,867,1011,1925,0,98008,47.01183134449101,-122.48404221729741
953,2024-09-23,548132.18,8,5,3747,9341,3,1,1,3,4,1791,1072,2024,0,98001,47.69026959086942,-122.03829744808515
954,1984-05-02,427117.48,4,1,1008,6724,2,0,1,5,3,4070,1767,1927,1972,98008,47.58430815278066,-121.85857259020378
955,1920-12-30,589939.65,4,2,3647,5561,1,0,1,1,2,570,1240,1907,0,98005,47.30855524711889,-122.54718182410949
956,1976-12-26,284629.37,6,5,4122,7190,3,0,3,2,6,2310,535,1968,0,98002,47.21602275099199,-122.36562894880853
957,1984-08-07,524135.28,1,2,3645,7453,1,0,1,1,11,1217,19,1938,0,98001,47.33760912731868,-122.5197357974192
958,1975-02-28,590520.9,1,3,4933,3423,3,0,4,2,4,2205,1148,1938,0,98002,47.55967404476131,-121.73653380765326
959,2005-09-24,336457.54,7,3,2300,8105,1,0,1,4,12,2802,1133,1941,0,98006,47.63067522332677,-121.69315259642666
960,1953-07-06,483421.74,5,2,4134,2827,2,1,0,5,1,1201,1963,1918,0,98006,47.54925841415494,-122.42825120520239
961,2018-05-30,383044.99,6,6,2708,1755,2,1,1,4,1,4009,1768,1996,0,98007,47.39141489165703,-121.9539969832351
962,2022-10-11,424733.57,6,2,3067,2032,2,0,0,5,1,3885,1975,2019,0,98004,47.42624954609513,-122.57417694362984
963,2018-01-04,525515.03,4,1,2148,2375,2,1,1,5,1,3546,1430,1960,1969,98006,47.27573629068955,-121.68275694882088
964,2024-12-30,434655.62,8,5,2436,1307,2,0,0,2,4,4439,1872,1996,0,98007,47.68353564848679,-121.92224444094637
965,2009-08-18,509288.13,5,4,3076,5592,1,1,4,1,11,4296,1484,1960,1960,98004,47.35735074462763,-122.00953743648445
966,2007-08-20,498638.81,5,5,3214,5490,1,1,2,4,8,4226,681,1986,0,98009,47.036976955290015,-122.25424565623155
967,2004-07-04,589171.26,5,2,3940,6325,3,1,4,3,11,2598,1420,1972,0,98005,47.123287445872656,-122.53582067488315
968,2002-02-10,483068.52,3,5,4767,4413,3,0,1,1,4,2785,1038,1988,0,98002,47.669891669740615,-122.5652641185656
969,1956-12-29,588633.21,6,2,4660,7963,1,1,2,5,5,3545,673,1924,1961,98006,47.22929811264206,-121.88558215973255
970,2010-07-26,468645.92,4,2,3826,7707,1,1,4,2,8,1949,1595,2010,0,98004,47.53381152342822,-122.46895938548697
971,1979-08-17,496388.68,4,6,3608,6092,1,0,2,3,13,1087,1598,1960,0,98003,47.767675970193565,-122.36651314410362
972,1999-07-16,429413.96,4,1,1118,4163,2,0,2,2,1,1221,950,1920,0,98009,47.389566614239435,-122.55629340189705
973,2011-11-25,328613.72,1,6,1691,2894,3,0,1,5,7,2780,1406,1941,1945,98010,47.01382000807113,-122.4133554557222
974,2019-07-31,515128.92,6,6,4123,6185,2,0,1,2,5,886,1941,2019,0,98003,47.75601767253144,-121.68242590067422
975,1977-11-26,601689.89,3,2,2285,6900,1,0,2,2,9,3581,1743,1934,1942,98003,47.122641459977885,-122.1098293971875
976,2012-11-27,585398.77,8,4,1112,2112,3,1,3,4,7,1202,1031,1987,0,98007,47.755343009981814,-121.73482080202079
977,1963-01-29,488039.38,1,5,3883,4439,2,1,2,1,2,2842,655,1919,0,98002,47.5538117063599,-122.42126735339644
978,2005-04-23,504533.98,7,5,4169,2689,1,1,0,5,13,3152,735,1975,1999,98010,47.23746744218615,-122.25147992337584
979,2021-11-21,425356.74,6,1,2705,3946,3,1,1,4,4,2871,265,1998,0,98006,47.13932018681774,-122.02981403217042
980,2006-10-12,555708.58,5,6,4433,6258,2,0,4,5,7,4014,258,1948,0,98003,47.35719653807871,-122.35742774647699
981,1987-03-24,647397.1,8,6,1892,2027,3,0,2,2,12,3845,1352,1975,1987,98007,47.15090272576224,-121.73030987160622
982,1944-09-07,388660.17,2,2,3475,3367,3,0,3,1,13,1940,976,1904,0,98004,47.76749532586476,-121.90590359881453
983,1958-02-15,460086.81,6,3,4035,8922,2,0,0,4,13,1103,175,1937,1975,98008,47.07279935394993,-122.2685197955326
984,2003-10-15,476939.45,2,5,853,6175,2,0,4,5,6,3230,260,2000,0,98006,47.20505357465777,-121.65884359397229
985,1997-05-10,553250.76,6,3,2871,7751,1,1,0,2,7,3066,1594,1992,2012,98002,47.26445344980555,-121.63639470622952
986,2018-12-13,529554.05,6,6,1737,5922,1,1,0,2,9,587,185,1994,0,98005,47.07547937745784,-122.32098430782717
987,1976-10-21,554535.79,7,5,1469,5495,1,1,0,3,9,3103,834,1962,0,98009,47.50883889356472,-122.30600215500623
988,1997-02-11,462517.26,2,2,2277,8163,1,1,3,1,6,4001,682,1909,0,98004,47.04411218792161,-122.20354221148429
989,1963-10-31,328898.2,7,1,3177,7420,2,1,1,3,5,3669,1923,1907,0,98010,47.78171163173745,-121.66806831826729
990,1984-11-15,518410.66,8,4,3544,5904,3,1,0,2,7,3310,258,1934,0,98010,47.35665154770864,-122.31788594041936
991,1920-07-08,438149.79,8,3,1856,8458,3,1,2,2,3,2760,1302,1910,1931,98003,47.55220112590043,-122.08961552191995
992,1990-07-18,536031.51,8,3,4661,6797,2,0,3,5,6,3372,1487,1979,0,98005,47.06162711986165,-122.30975027300971
993,1995-12-16,381830.02,5,4,3443,1573,3,0,2,5,8,575,1691,1903,1976,98001,47.39723011290645,-122.43094136025441
994,1925-04-26,456183.03,1,3,2839,9657,1,0,0,2,9,1860,630,1920,0,98010,47.329024989682935,-122.215419925516
995,1964-07-06,510303.92,3,2,2570,2979,3,1,3,1,13,2005,887,1960,1973,98007,47.491277960694234,-121.7883169513689
996,2010-12-07,638858.55,4,4,4711,1259,3,0,0,5,2,2866,545,1981,0,98010,47.33737585624879,-121.99450645911867
997,1970-06-26,348386.89,4,3,4093,4455,1,1,3,5,2,1836,1921,1955,0,98005,47.69182530572672,-122.52788326333543
998,2005-10-01,506485.19,2,4,4447,7080,2,0,0,3,4,3743,1559,1908,0,98008,47.556500089413774,-122.49217829269959
999,1988-12-25,407998.0,3,2,3665,8593,3,0,3,3,11,975,1295,1974,0,98009,47.472577681288946,-121.67746800338271
1000,2023-10-25,536103.87,3,3,4535,5629,2,1,3,1,13,3093,1295,2023,2023,98008,47.18871154335574,-121.80441971553097
1001,1994-01-14,458020.62,6,6,3759,4739,3,1,1,3,5,1632,1946,1937,0,98004,47.57586373334363,-121.97480919679079
1002,1986-12-15,387706.13,8,3,1773,6879,3,0,0,5,5,3071,1692,1973,0,98009,47.62451351969067,-121.779394508649
1003,1994-08-19,553274.95,5,4,4007,2545,2,0,3,3,5,4208,437,1982,0,98009,47.17806918913181,-121.73530188329376
1004,1987-03-19,564490.77,6,3,3136,9125,1,0,0,4,6,729,165,1977,0,98007,47.42191400594932,-122.4599844240009
1005,2018-05-14,400489.92,3,6,2987,6761,1,0,0,4,8,3861,174,1901,1998,98008,47.641548557504414,-122.11654160212055
1006,2000-11-13,358111.15,8,2,2352,1864,3,1,3,3,3,3700,356,1980,2000,98010,47.1407786341472,-122.16651470873352
1007,2006-06-11,523809.21,6,3,4923,7708,2,0,1,3,10,2774,1245,1999,2004,98006,47.3564879334103,-121.75465624161536
1008,1986-08-11,418594.12,6,2,1066,2730,2,0,1,5,4,2300,1973,1981,0,98005,47.333670524882294,-122.50841580484281
1009,2001-10-20,480420.33,5,6,3432,1660,2,1,3,4,5,2067,1092,1996,0,98002,47.29470014639183,-122.4676277609679
1010,1987-04-11,504585.52,1,2,2513,2020,2,1,0,2,10,3325,462,1938,0,98004,47.105985048414254,-121.657624120068
1011,2019-11-21,424390.06,7,6,3405,5669,3,1,2,4,5,4297,1735,1970,1989,98007,47.22451234864728,-121.82497575695918
1012,2023-01-31,398074.07,5,5,2864,9806,3,0,0,3,8,1635,1059,2018,0,98008,47.71037009295096,-121.75759914912815
1013,2006-12-01,533346.81,7,5,1397,2679,3,1,0,2,8,2344,1875,1902,0,98005,47.673981671386294,-121.73633069854561
1014,1997-06-15,439279.88,8,2,3393,4655,1,0,3,1,13,3865,1271,1994,0,98006,47.402599576268656,-122.00395173076146
1015,2020-12-08,833875.63,7,1,1166,9007,1,0,0,2,10,1205,1065,2019,0,98001,47.20064169203562,-122.53193975346379
1016,2021-09-22,412395.49,8,1,4096,4743,2,0,0,4,5,3457,1970,1917,0,98001,47.74819077976575,-121.8573808050185
1017,1954-06-24,381312.16,6,6,1986,2619,2,0,0,4,11,3246,736,1943,0,98001,47.04352350344681,-122.18510893662932
1018,1996-01-14,462079.94,3,6,1263,6532,3,0,2,5,6,739,1160,1952,0,98004,47.1182826091876,-121.60476054619807
1019,1956-03-21,510075.61,4,1,1353,4062,3,0,0,5,6,2238,708,1912,0,98005,47.271089469181376,-122.28775371537522
1020,1975-10-09,653961.71,4,4,807,5655,1,1,3,4,4,715,1471,1902,1920,98009,47.72816240220751,-122.17744844103481
1021,2001-04-20,370325.84,1,4,891,5059,1,1,1,3,10,3884,739,1965,0,98007,47.378888451900835,-122.44642463715569
1022,2015-12-14,467703.23,7,6,4995,1042,3,1,4,3,12,2758,92,1932,0,98004,47.55461922013648,-122.13390662715574
1023,2015-11-21,652740.08,7,3,812,2143,3,0,0,5,10,4048,932,1976,0,98009,47.01123547537843,-122.3193056552589
1024,1946-08-07,537006.39,8,4,2395,8034,1,1,1,2,11,3903,1559,1908,1951,98005,47.21273698117755,-122.23450330764973
1025,2017-05-16,294583.66,2,2,909,9754,2,0,2,4,4,529,1769,1963,0,98002,47.387949387518695,-121.94142297554951
1026,2021-05-26,353582.38,2,6,4050,5999,3,0,1,5,13,2891,940,2020,0,98009,47.73178135045056,-122.23908187596031
1027,2018-04-01,499220.68,1,4,1986,8131,1,0,0,5,7,2274,1268,1994,0,98009,47.5277449379292,-121.99210476614822
1028,2009-01-10,400914.43,1,5,1118,8118,2,0,2,2,13,4293,720,1999,0,98002,47.52148208320696,-122.14086552211712
1029,1953-01-06,590400.71,6,5,1205,3890,3,1,3,2,5,3313,181,1942,2018,98010,47.75431869826522,-122.23615030601623
1030,1994-07-20,455830.15,6,1,2606,6989,2,0,0,2,2,4383,1107,1978,0,98005,47.039952354136894,-121.7401422922531
1031,1989-03-11,520086.65,5,4,1011,4454,2,0,1,3,8,548,1339,1973,0,98010,47.21066380906217,-122.24572036401214
1032,2001-11-27,464531.35,3,6,1853,2855,3,1,2,2,7,2331,1338,1914,1993,98010,47.60742054330947,-122.18604231028993
1033,2008-10-19,574682.86,2,5,1370,5122,1,0,4,3,2,3491,41,1996,0,98003,47.689484881433245,-122.14343864343029
1034,1954-11-19,569233.62,3,5,4403,2888,2,1,0,2,10,4238,45,1930,0,98010,47.728892295110846,-121.97131496715826
1035,2006-02-28,467778.18,8,1,4345,2457,3,1,4,1,1,2781,868,1934,0,98005,47.38333014149098,-121.69329052485865
1036,2022-11-09,420886.27,5,1,2055,4237,3,1,1,5,13,1590,1504,2016,2017,98009,47.554231307238624,-121.82943558687347
1037,1937-10-06,577541.08,2,1,3722,2960,2,1,1,1,11,614,858,1901,1968,98004,47.25814114435475,-122.53220347268554
1038,1970-02-24,520949.43,8,5,4964,9469,3,0,1,4,13,684,1109,1903,1904,98001,47.41788253584485,-121.87011922506704
1039,2007-08-21,493143.76,1,1,4136,7638,1,0,3,2,3,857,627,1963,0,98004,47.58460790010237,-121.63149754418077
1040,1998-11-28,543335.43,8,2,4632,6387,2,1,0,5,5,4256,1509,1906,2001,98010,47.23349114612998,-121.8329810559053
1041,1990-05-30,520817.97,7,1,2130,9747,3,1,4,2,2,1937,1553,1954,0,98010,47.62031196939069,-122.03682377491964
1042,2001-05-30,432000.81,6,5,1887,9943,3,0,0,1,3,4490,580,1964,0,98010,47.17883619940079,-121.86857997031541
1043,1951-07-22,547061.01,4,2,2135,8524,1,0,1,2,13,1278,1345,1913,1992,98010,47.356089001005394,-122.15268014944463
1044,2021-07-30,571695.9,4,1,1279,1312,3,1,0,4,8,921,1964,2007,2016,98007,47.40253578948955,-122.12395972768151
1045,2007-02-27,421260.72,3,2,1621,8423,1,1,2,2,11,3504,1663,1997,0,98010,47.507579313151716,-122.38560839713091
1046,2024-07-08,406316.83,3,1,4429,8625,1,1,0,4,4,2850,53,1985,0,98010,47.186788468901824,-121.82977282913029
1047,2019-05-23,606916.8,4,2,3586,4234,3,1,1,1,2,4185,317,2018,0,98006,47.50231971762229,-121.78512806110892
1048,1976-02-09,465429.82,2,5,4264,6567,2,0,3,3,5,687,1741,1967,0,98001,47.2791815149989,-122.48558191187989
1049,2004-12-16,426430.77,4,6,2549,8102,1,0,0,5,5,759,820,1937,1998,98009,47.46079028676252,-122.55079549119982
1050,2006-01-30,482060.01,3,2,2996,7049,1,1,1,3,4,4191,952,1909,0,98009,47.00786879539103,-121.62022926766392
1051,1987-03-29,676348.88,2,6,4366,3994,2,0,0,2,8,2052,396,1985,0,98001,47.70666035004559,-121.71063162171501
1052,2005-05-13,468086.52,4,4,2816,1177,3,1,1,3,5,955,801,2004,0,98008,47.682807713143866,-121.9453960603872
1053,2016-12-30,401698.61,5,2,2914,8613,2,1,4,4,12,4165,485,1999,0,98002,47.456586842202846,-122.59994331836718
1054,1937-12-05,506520.16,6,2,3903,2641,3,1,1,2,1,659,488,1935,1951,98004,47.696452969737415,-121.81844489387562
1055,1991-03-23,466375.57,5,1,2190,2704,1,1,4,3,3,2810,440,1987,1990,98009,47.58584014792208,-121.85404960984323
1056,2008-07-25,621107.46,3,6,4922,7819,3,0,0,3,8,3915,727,1992,1997,98003,47.040305575316864,-121.7396430564381
1057,1979-10-27,416295.73,6,2,4407,1878,1,0,2,4,6,3146,465,1911,0,98002,47.52850875961474,-121.80755899208253
1058,1945-03-02,464801.6,8,4,974,1127,3,0,2,4,6,680,256,1935,0,98002,47.00440329970438,-122.00482523513848
1059,2022-03-21,640602.22,7,1,3384,4984,2,0,0,1,13,3583,9,1990,0,98008,47.404581791555366,-122.10380607339569
1060,2006-07-31,666430.5,5,5,3041,6779,2,1,0,2,5,3186,144,1964,0,98006,47.45184172553798,-122.05307231186848
1061,2019-04-30,525132.01,2,3,1122,6792,3,1,3,3,8,922,719,1995,0,98003,47.70785165405096,-121.88291772021043
1062,2016-09-03,476437.43,4,1,2615,9635,3,0,3,1,11,3578,1905,1947,0,98009,47.2076897504202,-121.62605833729918
1063,2022-04-10,391179.21,2,3,4708,5518,1,1,2,5,8,1396,1783,1957,2019,98001,47.49532007768186,-122.06359051978279
1064,2021-05-13,481119.01,8,1,3432,2729,1,0,2,2,10,3959,1056,1979,0,98004,47.24415832403806,-122.32491696618156
1065,1999-11-25,534596.21,3,2,1402,7474,1,1,2,2,5,998,1044,1963,0,98004,47.2116335241641,-122.10130043460506
1066,1968-02-01,547277.65,1,3,3171,6619,3,0,3,1,9,3857,842,1965,0,98003,47.22315166096148,-122.3698167990474
1067,2018-10-18,580044.73,4,4,2381,1373,1,1,4,5,10,4471,729,1993,0,98003,47.188934438699995,-122.39327652123335
1068,1962-12-30,462489.89,2,6,4857,3488,2,0,4,5,11,2425,1308,1928,0,98001,47.79306490763742,-121.87160303395153
1069,2011-06-13,321604.65,6,2,2490,4805,2,0,0,1,13,3900,228,1929,0,98008,47.00368308539102,-121.89779721138464
1070,1970-01-04,490698.6,7,3,4771,7581,1,0,3,2,5,4016,787,1919,2014,98008,47.1523040457885,-122.4829322891877
1071,1985-07-02,511530.22,6,1,1402,1623,2,0,1,4,3,3617,1885,1975,0,98005,47.013607524311574,-122.09336127396267
1072,2009-03-29,629167.29,8,4,2562,3196,2,1,1,5,1,3773,893,1969,1981,98004,47.62890559680293,-122.11018125984971
1073,1988-07-14,499033.27,3,4,1965,7582,2,1,0,4,10,2019,1848,1957,0,98001,47.55527592162629,-121.69041899393933
1074,1996-11-29,690898.68,5,3,2834,4233,1,1,2,5,12,1394,171,1904,1970,98010,47.34885740623765,-122.30993528010633
1075,1990-09-20,414307.3,8,1,2224,5654,1,0,3,1,6,2500,300,1962,0,98007,47.63898354293862,-121.61985016391074
1076,2016-01-07,544490.02,7,6,1257,6368,3,1,0,1,2,1118,1344,2010,0,98010,47.777408691079295,-121.69243387137432
1077,2001-08-25,425832.99,6,1,1043,8694,3,1,0,5,11,2810,91,1989,0,98002,47.493682032838535,-121.90095320464923
1078,2016-04-04,550664.18,1,2,1459,4170,3,0,1,4,3,2571,1930,1993,1998,98006,47.316723453534415,-122.28615870963814
1079,2015-04-16,427376.49,2,1,4096,6092,2,0,2,4,1,4410,1053,1945,0,98008,47.52985339312643,-122.57641899058503
1080,1966-06-08,343708.67,2,2,2070,3368,1,0,2,1,7,3831,694,1930,0,98002,47.056775555401984,-121.86994163542995
